0.000000	0.000000	24.300819	0.000000
1.999114	0.000000	24.293147	0.000000
3.999228	0.000000	24.310294	0.000000
5.999343	0.000000	24.292623	0.000000
7.999457	0.000000	24.298688	0.000000
10.001572	0.000000	24.330225	0.000000
11.998686	0.000000	24.297074	0.000000
13.998801	0.000000	24.286142	0.000000
15.998915	0.000000	24.293457	0.000000
17.999029	0.000000	24.291320	0.000000
20.001144	0.000000	24.291514	0.000000
21.999258	0.000000	24.274575	0.000000
23.999372	0.000000	24.271744	0.000000
25.999487	0.000000	24.292011	0.000000
27.999601	0.000000	24.284321	0.000000
29.998716	0.000000	24.286690	0.000000
31.998830	0.000000	24.271084	0.000000
33.999945	0.000000	24.277336	0.000000
35.999059	0.000000	24.288275	0.000000
37.999173	0.000000	24.269333	0.000000
40.000288	0.000000	24.271595	0.000000
42.001402	0.000000	24.286895	0.000000
43.999516	0.000000	24.269178	0.000000
45.998631	0.000000	24.275037	0.000000
47.999745	0.000000	24.230486	0.000000
49.997859	0.000000	24.266020	0.000000
51.998974	0.000000	24.225419	0.000000
53.999088	0.000000	24.243801	0.000000
56.000203	0.000000	24.239466	0.000000
57.999317	0.000000	24.217570	0.000000
59.999432	0.000000	24.246410	0.000000
61.999546	0.000000	24.231130	0.000000
64.001660	0.000000	24.228824	0.000000
65.998775	0.000000	24.221449	0.000000
67.998889	0.000000	24.211326	0.000000
69.999003	0.000000	24.207752	0.000000
72.004118	0.000000	24.210297	0.000000
73.999232	0.000000	24.203158	0.000000
75.999347	0.000000	24.210083	0.000000
77.999461	0.000000	24.201022	0.000000
80.003576	0.000000	24.200776	0.000000
82.000690	0.000000	24.188694	0.000000
83.997804	0.000000	24.197359	0.000000
85.997919	0.000000	24.186695	0.000000
88.001033	0.000000	24.188475	0.000000
89.999147	0.000000	24.198786	0.000000
91.998262	0.000000	24.201860	0.000000
93.999376	0.000000	24.211635	0.000000
96.002491	0.000000	24.164766	0.000000
97.999605	0.000000	24.192572	0.000000
99.997719	0.000000	24.220618	0.000000
101.998834	0.000000	24.156482	0.000000
104.000948	0.000000	24.173262	0.000000
105.999063	0.000000	24.157777	0.000000
107.999177	0.000000	24.145556	0.000000
109.999291	0.000000	24.147495	0.000000
111.999406	0.000000	24.157098	0.000000
114.003520	0.000000	24.161768	0.000000
116.006635	0.000000	24.143685	0.000000
118.000749	0.000000	24.154819	0.000000
119.997863	0.000000	24.149370	0.000000
121.998978	0.000000	24.152045	0.000000
123.999092	0.000000	24.150755	0.000000
125.999207	0.000000	24.147537	0.000000
127.999321	0.000000	24.149654	0.000000
129.999435	0.000000	24.169887	0.000000
132.000550	0.000000	24.132667	0.000000
134.000664	0.000000	24.151366	0.000000
136.003779	0.000000	24.135091	0.000000
137.998893	0.000000	24.119509	0.000000
139.999007	0.000000	24.118463	0.000000
142.001122	0.000000	24.098919	0.000000
144.000236	0.000000	24.127889	0.000000
146.002351	0.000000	24.124459	0.000000
148.002465	0.000000	24.100274	0.000000
150.001580	0.000000	24.122762	0.000000
151.999694	0.000000	24.105877	0.000000
154.001808	0.000000	24.113859	0.000000
156.001923	0.000000	24.119536	0.000000
158.001037	0.000000	24.099188	0.000000
160.002151	0.000000	24.118300	0.000000
162.001266	0.000000	24.094289	0.000000
164.000380	0.000000	24.115619	0.000000
166.001494	0.000000	24.091151	0.000000
167.999609	0.000000	24.117787	0.000000
170.001723	0.000000	24.111990	0.000000
172.000838	0.000000	24.104425	0.000000
174.000952	0.000000	24.090247	0.000000
176.001067	0.000000	24.106675	0.000000
178.004181	0.000000	24.091952	0.000000
180.003295	0.000000	24.097163	0.000000
182.000410	0.000000	24.107820	0.000000
184.001524	0.000000	24.103019	0.000000
186.000638	0.000000	24.104831	0.000000
188.000753	0.000000	24.099662	0.000000
190.001867	0.000000	24.091246	0.000000
192.002982	0.000000	24.097073	0.000000
194.001096	0.000000	24.091645	0.000000
196.001211	0.000000	24.097916	0.000000
198.000325	0.000000	24.091993	0.000000
200.000439	0.000000	24.076618	0.000000
202.002554	0.000000	24.111455	0.000000
204.000668	0.000000	24.098006	0.000000
206.002782	0.000000	24.091595	0.000000
208.002897	0.000000	24.106605	0.000000
210.002011	0.000000	24.068769	0.000000
212.003126	0.000000	24.079934	0.000000
214.001240	0.000000	24.094337	0.000000
216.003355	0.000000	24.094403	0.000000
218.001469	0.000000	24.081568	0.000000
220.001583	0.000000	24.073981	0.000000
222.000698	0.000000	24.096557	0.000000
224.000812	0.000000	24.095076	0.000000
226.002926	0.000000	24.090545	0.000000
228.002041	0.000000	24.079395	0.000000
230.001155	0.000000	24.088992	0.000000
232.001270	0.000000	24.066949	0.000000
234.002384	0.000000	24.080526	0.000000
236.000498	0.000000	24.096946	0.000000
238.000613	0.000000	24.098467	0.000000
240.001727	0.000000	24.081909	0.000000
242.001842	0.000000	24.092436	0.000000
244.001956	0.000000	24.079804	0.000000
246.003070	0.000000	24.117262	0.000000
248.002185	0.000000	24.072266	0.000000
250.001299	0.000000	24.082168	0.000000
252.004414	0.000000	24.110311	0.000000
254.002528	0.000000	24.080277	0.000000
256.003643	0.000000	24.085631	0.000000
258.001757	0.000000	24.107586	0.000000
260.002871	0.000000	24.081431	0.000000
262.000986	0.000000	24.081774	0.000000
264.003100	0.000000	24.079835	0.000000
266.001215	0.000000	24.097798	0.000000
268.000329	0.000000	24.087379	0.000000
270.002443	0.000000	24.096174	0.000000
272.001557	0.000000	24.092301	0.000000
274.000672	0.000000	24.103627	0.000000
276.002786	0.000000	24.085177	0.000000
278.001901	0.000000	24.073298	0.000000
280.001015	0.000000	24.065691	0.000000
282.001130	0.000000	24.068699	0.000000
284.001244	0.000000	24.094778	0.000000
286.001358	0.000000	24.063223	0.000000
288.001472	0.000000	24.083352	0.000000
290.002587	0.000000	24.085463	0.000000
292.000701	0.000000	24.078183	0.000000
294.000816	0.000000	24.083840	0.000000
296.000930	0.000000	24.089027	0.000000
298.002045	0.000000	24.089448	0.000000
300.002159	0.000000	24.087290	0.000000
302.004273	0.000000	24.070083	0.000000
304.002388	0.000000	24.089835	0.000000
306.001502	0.000000	24.086078	0.000000
307.998616	0.000000	24.107356	0.000000
309.999731	0.000000	24.073823	0.000000
311.998845	0.000000	24.086345	0.000000
313.998960	0.000000	24.098414	0.000000
316.000074	0.000000	24.084294	0.000000
318.002189	0.000000	24.077241	0.000000
320.000303	0.000000	24.092529	0.000000
321.999417	0.000000	24.076694	0.000000
324.000532	0.000000	24.074584	0.000000
325.999646	0.000000	24.099176	0.000000
328.000761	0.000000	24.083664	0.000000
